"Date,""Price"",""Open"",""High"",""Low"",""Vol."",""Change %"""
"11/10/2023,""7.2891"",""7.2881"",""7.2937"",""7.2880"","""",""0.08%"""
"11/09/2023,""7.2835"",""7.2779"",""7.2874"",""7.2766"","""",""0.05%"""
"11/08/2023,""7.2800"",""7.2772"",""7.2819"",""7.2658"","""",""0.02%"""
"11/07/2023,""7.2788"",""7.2758"",""7.2868"",""7.2755"","""",""0.13%"""
"11/06/2023,""7.2695"",""7.2873"",""7.2887"",""7.2667"","""",""-0.42%"""
"11/03/2023,""7.3005"",""7.3173"",""7.3187"",""7.3012"","""",""-0.21%"""
"11/02/2023,""7.3160"",""7.3158"",""7.3194"",""7.3148"","""",""-0.02%"""
"11/01/2023,""7.3175"",""7.3158"",""7.3198"",""7.3158"","""",""0.02%"""
"10/31/2023,""7.3158"",""7.3163"",""7.3193"",""7.3148"","""",""0.03%"""
"10/30/2023,""7.3133"",""7.3148"",""7.3186"",""7.3134"","""",""-0.05%"""
"10/27/2023,""7.3170"",""7.3147"",""7.3189"",""7.3147"","""",""0.03%"""
"10/26/2023,""7.3150"",""7.3169"",""7.3195"",""7.3141"","""",""-0.02%"""
"10/25/2023,""7.3165"",""7.3068"",""7.3179"",""7.3060"","""",""0.10%"""
"10/24/2023,""7.3090"",""7.3062"",""7.3127"",""7.2980"","""",""-0.09%"""
"10/23/2023,""7.3158"",""7.3135"",""7.3182"",""7.3134"","""",""0.00%"""
"10/20/2023,""7.3155"",""7.3117"",""7.3184"",""7.3076"","""",""0.04%"""
"10/19/2023,""7.3126"",""7.3116"",""7.3179"",""7.3115"","""",""-0.03%"""
"10/18/2023,""7.3151"",""7.3112"",""7.3172"",""7.2984"","""",""0.06%"""
"10/17/2023,""7.3105"",""7.3111"",""7.3167"",""7.3091"","""",""0.00%"""
"10/16/2023,""7.3105"",""7.3089"",""7.3142"",""7.3070"","""",""0.08%"""
"10/13/2023,""7.3049"",""7.3063"",""7.3090"",""7.3012"","""",""0.04%"""
"10/12/2023,""7.3019"",""7.2983"",""7.3038"",""7.2920"","""",""0.04%"""
"10/11/2023,""7.2992"",""7.2907"",""7.3036"",""7.2907"","""",""0.06%"""
"10/10/2023,""7.2948"",""7.2758"",""7.2997"",""7.2758"","""",""0.05%"""
"10/09/2023,""7.2911"",""7.3019"",""7.3022"",""7.2835"","""",""-0.14%"""
"09/28/2023,""7.3010"",""7.3089"",""7.3124"",""7.3001"","""",""-0.13%"""
"09/27/2023,""7.3105"",""7.2923"",""7.3128"",""7.2913"","""",""0.01%"""
"09/26/2023,""7.3100"",""7.3078"",""7.3127"",""7.3021"","""",""-0.01%"""
"09/25/2023,""7.3110"",""7.2993"",""7.3128"",""7.2993"","""",""0.18%"""
"09/22/2023,""7.2980"",""7.3019"",""7.3042"",""7.2960"","""",""-0.12%"""
"09/21/2023,""7.3066"",""7.2893"",""7.3094"",""7.2889"","""",""0.27%"""
"09/20/2023,""7.2870"",""7.2939"",""7.2996"",""7.2879"","""",""-0.14%"""
"09/19/2023,""7.2970"",""7.2939"",""7.2985"",""7.2896"","""",""0.08%"""
"09/18/2023,""7.2915"",""7.2829"",""7.2978"",""7.2793"","""",""0.24%"""
"09/15/2023,""7.2744"",""7.2804"",""7.2821"",""7.2471"","""",""-0.04%"""
"09/14/2023,""7.2770"",""7.2732"",""7.2804"",""7.2703"","""",""0.10%"""
"09/13/2023,""7.2700"",""7.2842"",""7.2906"",""7.2692"","""",""-0.29%"""
"09/12/2023,""7.2910"",""7.2872"",""7.2959"",""7.2818"","""",""0.04%"""
"09/11/2023,""7.2882"",""7.3236"",""7.3254"",""7.2709"","""",""-0.75%"""
"09/08/2023,""7.3430"",""7.3424"",""7.3504"",""7.3344"","""",""0.20%"""
"09/07/2023,""7.3287"",""7.3165"",""7.3299"",""7.3165"","""",""0.17%"""
"09/06/2023,""7.3160"",""7.3208"",""7.3220"",""7.3032"","""",""0.16%"""
"09/05/2023,""7.3040"",""7.2778"",""7.3080"",""7.2778"","""",""0.44%"""
"09/04/2023,""7.2723"",""7.2617"",""7.2743"",""7.2574"","""",""0.16%"""
"09/01/2023,""7.2606"",""7.2449"",""7.2663"",""7.2448"","""",""0.03%"""
"08/31/2023,""7.2582"",""7.2837"",""7.2919"",""7.2570"","""",""-0.35%"""
"08/30/2023,""7.2839"",""7.2819"",""7.2940"",""7.2810"","""",""0.06%"""
"08/29/2023,""7.2796"",""7.2875"",""7.2955"",""7.2804"","""",""-0.14%"""
"08/28/2023,""7.2900"",""7.2687"",""7.2957"",""7.2687"","""",""0.01%"""
"08/25/2023,""7.2890"",""7.2786"",""7.2918"",""7.2786"","""",""0.14%"""
"08/24/2023,""7.2786"",""7.2771"",""7.2860"",""7.2689"","""",""0.02%"""
"08/23/2023,""7.2771"",""7.2862"",""7.2940"",""7.2759"","""",""-0.22%"""
"08/22/2023,""7.2930"",""7.2675"",""7.2980"",""7.2675"","""",""0.09%"""
"08/21/2023,""7.2865"",""7.2968"",""7.3155"",""7.2768"","""",""0.09%"""
"08/18/2023,""7.2800"",""7.2658"",""7.2958"",""7.2658"","""",""-0.15%"""
"08/17/2023,""7.2910"",""7.3090"",""7.3173"",""7.2790"","""",""-0.10%"""
"08/16/2023,""7.2981"",""7.2906"",""7.2990"",""7.2885"","""",""0.23%"""
"08/15/2023,""7.2817"",""7.2806"",""7.2895"",""7.2688"","""",""0.32%"""
"08/14/2023,""7.2585"",""7.2524"",""7.2653"",""7.2484"","""",""0.30%"""
"08/11/2023,""7.2367"",""7.2223"",""7.2392"",""7.2223"","""",""0.28%"""
"08/10/2023,""7.2165"",""7.2049"",""7.2186"",""7.2036"","""",""0.11%"""
"08/09/2023,""7.2085"",""7.2133"",""7.2147"",""7.1952"","""",""-0.10%"""
"08/08/2023,""7.2160"",""7.2034"",""7.2217"",""7.2030"","""",""0.33%"""
"08/07/2023,""7.1920"",""7.1894"",""7.1944"",""7.1835"","""",""0.30%"""
"08/04/2023,""7.1706"",""7.1533"",""7.1864"",""7.1533"","""",""0.08%"""
"08/03/2023,""7.1651"",""7.1855"",""7.1957"",""7.1657"","""",""-0.36%"""
"08/02/2023,""7.1911"",""7.1676"",""7.1954"",""7.1653"","""",""0.19%"""
"08/01/2023,""7.1775"",""7.1592"",""7.1790"",""7.1592"","""",""0.49%"""
"07/31/2023,""7.1426"",""7.1438"",""7.1530"",""7.1349"","""",""-0.09%"""
"07/28/2023,""7.1488"",""7.1639"",""7.1743"",""7.1492"","""",""-0.34%"""
"07/27/2023,""7.1730"",""7.1354"",""7.1759"",""7.1201"","""",""0.32%"""
"07/26/2023,""7.1503"",""7.1536"",""7.1623"",""7.1440"","""",""0.23%"""
"07/25/2023,""7.1340"",""7.1529"",""7.1637"",""7.1321"","""",""-0.72%"""
"07/24/2023,""7.1855"",""7.1860"",""7.2071"",""7.1821"","""",""-0.01%"""
"07/21/2023,""7.1861"",""7.1663"",""7.1885"",""7.1617"","""",""0.14%"""
"07/20/2023,""7.1761"",""7.1762"",""7.1888"",""7.1655"","""",""-0.69%"""
"07/19/2023,""7.2260"",""7.1953"",""7.2270"",""7.1942"","""",""0.66%"""
"07/18/2023,""7.1786"",""7.1611"",""7.1825"",""7.1611"","""",""0.10%"""
"07/17/2023,""7.1711"",""7.1539"",""7.1778"",""7.1539"","""",""0.43%"""
"07/14/2023,""7.1403"",""7.1377"",""7.1466"",""7.1195"","""",""-0.14%"""
"07/13/2023,""7.1500"",""7.1679"",""7.1758"",""7.1502"","""",""-0.22%"""
"07/12/2023,""7.1656"",""7.1933"",""7.1946"",""7.1643"","""",""-0.60%"""
"07/11/2023,""7.2090"",""7.2209"",""7.2308"",""7.1947"","""",""-0.31%"""
"07/10/2023,""7.2315"",""7.2196"",""7.2414"",""7.2193"","""",""0.15%"""
"07/07/2023,""7.2205"",""7.2368"",""7.2471"",""7.2196"","""",""-0.41%"""
"07/06/2023,""7.2500"",""7.2491"",""7.2547"",""7.2319"","""",""0.05%"""
"07/05/2023,""7.2465"",""7.2124"",""7.2507"",""7.2124"","""",""0.45%"""
"07/04/2023,""7.2142"",""7.2379"",""7.2434"",""7.2109"","""",""-0.36%"""
"07/03/2023,""7.2400"",""7.2320"",""7.2558"",""7.2320"","""",""-0.16%"""
"06/30/2023,""7.2513"",""7.2590"",""7.2689"",""7.2427"","""",""0.00%"""
"06/29/2023,""7.2515"",""7.2307"",""7.2537"",""7.2280"","""",""0.11%"""
"06/28/2023,""7.2436"",""7.2256"",""7.2547"",""7.2218"","""",""0.34%"""
"06/27/2023,""7.2193"",""7.2243"",""7.2259"",""7.2060"","""",""-0.24%"""
"06/26/2023,""7.2364"",""7.2054"",""7.2390"",""7.2054"","""",""0.79%"""
"06/23/2023,""7.1799"",""7.1795"",""7.1801"",""7.1795"","""",""0.00%"""
"06/22/2023,""7.1796"",""7.1795"",""7.1796"",""7.1795"","""",""0.02%"""
"06/21/2023,""7.1779"",""7.1873"",""7.1981"",""7.1785"","""",""-0.04%"""
"06/20/2023,""7.1811"",""7.1706"",""7.1833"",""7.1665"","""",""0.28%"""
"06/19/2023,""7.1609"",""7.1375"",""7.1628"",""7.1375"","""",""0.50%"""
"06/16/2023,""7.1251"",""7.1308"",""7.1411"",""7.1059"","""",""0.08%"""
"06/15/2023,""7.1195"",""7.1732"",""7.1807"",""7.1200"","""",""-0.59%"""
"06/14/2023,""7.1615"",""7.1637"",""7.1696"",""7.1470"","""",""-0.07%"""
"06/13/2023,""7.1666"",""7.1586"",""7.1684"",""7.1427"","""",""0.32%"""
"06/12/2023,""7.1437"",""7.1357"",""7.1484"",""7.1357"","""",""0.23%"""
"06/09/2023,""7.1273"",""7.1175"",""7.1322"",""7.1111"","""",""0.23%"""
"06/08/2023,""7.1109"",""7.1371"",""7.1421"",""7.1116"","""",""-0.25%"""
"06/07/2023,""7.1287"",""7.1028"",""7.1310"",""7.1028"","""",""0.14%"""
"06/06/2023,""7.1190"",""7.1157"",""7.1240"",""7.1005"","""",""0.25%"""
"06/05/2023,""7.1010"",""7.1040"",""7.1245"",""7.0938"","""",""0.26%"""
"06/02/2023,""7.0827"",""7.1020"",""7.1031"",""7.0560"","""",""-0.15%"""
"06/01/2023,""7.0934"",""7.1043"",""7.1244"",""7.0911"","""",""-0.25%"""
"05/31/2023,""7.1109"",""7.0908"",""7.1128"",""7.0908"","""",""0.45%"""
"05/30/2023,""7.0792"",""7.0732"",""7.0988"",""7.0678"","""",""0.10%"""
"05/29/2023,""7.0720"",""7.0619"",""7.0795"",""7.0619"","""",""0.13%"""
"05/26/2023,""7.0630"",""7.0789"",""7.0798"",""7.0454"","""",""-0.21%"""
"05/25/2023,""7.0782"",""7.0668"",""7.0793"",""7.0608"","""",""0.27%"""
"05/24/2023,""7.0593"",""7.0673"",""7.0676"",""7.0375"","""",""0.05%"""
"05/23/2023,""7.0556"",""7.0394"",""7.0573"",""7.0394"","""",""0.29%"""
"05/22/2023,""7.0351"",""7.0192"",""7.0359"",""7.0166"","""",""0.42%"""
"05/19/2023,""7.0060"",""7.0559"",""7.0602"",""7.0024"","""",""-0.41%"""
"05/18/2023,""7.0350"",""6.9986"",""7.0433"",""6.9969"","""",""0.53%"""
"05/17/2023,""6.9980"",""6.9889"",""7.0038"",""6.9872"","""",""0.28%"""
"05/16/2023,""6.9786"",""6.9525"",""6.9792"",""6.9525"","""",""0.38%"""
"05/15/2023,""6.9520"",""6.9583"",""6.9655"",""6.9475"","""",""-0.08%"""
"05/12/2023,""6.9575"",""6.9507"",""6.9583"",""6.9429"","""",""0.14%"""
"05/11/2023,""6.9480"",""6.9331"",""6.9497"",""6.9306"","""",""0.23%"""
"05/10/2023,""6.9321"",""6.9226"",""6.9334"",""6.9146"","""",""0.17%"""
"05/09/2023,""6.9200"",""6.9171"",""6.9292"",""6.9171"","""",""0.11%"""
"05/08/2023,""6.9121"",""6.9125"",""6.9190"",""6.9103"","""",""0.03%"""
"05/05/2023,""6.9100"",""6.9054"",""6.9201"",""6.9053"","""",""0.06%"""
"05/04/2023,""6.9060"",""6.8950"",""6.9202"",""6.8924"","""",""-0.09%"""
"05/03/2023,""6.9121"",""6.9121"",""6.9121"",""6.9121"","""",""0.00%"""
"05/02/2023,""6.9121"",""6.9121"",""6.9121"",""6.9121"","""",""0.00%"""
"05/01/2023,""6.9121"",""6.9121"",""6.9121"",""6.9121"","""",""0.02%"""
"04/28/2023,""6.9110"",""6.9160"",""6.9286"",""6.9113"","""",""-0.16%"""
"04/27/2023,""6.9220"",""6.9311"",""6.9328"",""6.9110"","""",""-0.06%"""
"04/26/2023,""6.9261"",""6.9290"",""6.9290"",""6.9165"","""",""-0.09%"""
"04/25/2023,""6.9323"",""6.8914"",""6.9337"",""6.8914"","""",""0.53%"""
"04/24/2023,""6.8958"",""6.8890"",""6.9065"",""6.8890"","""",""0.06%"""
"04/21/2023,""6.8920"",""6.8770"",""6.8966"",""6.8762"","""",""0.28%"""
"04/20/2023,""6.8725"",""6.8890"",""6.8959"",""6.8715"","""",""-0.18%"""
"04/19/2023,""6.8850"",""6.8760"",""6.9012"",""6.8758"","""",""0.14%"""
"04/18/2023,""6.8755"",""6.8762"",""6.8802"",""6.8652"","""",""-0.05%"""
"04/17/2023,""6.8786"",""6.8787"",""6.8820"",""6.8667"","""",""0.14%"""
"04/14/2023,""6.8690"",""6.8592"",""6.8724"",""6.8321"","""",""0.02%"""
"04/13/2023,""6.8677"",""6.8711"",""6.8790"",""6.8676"","""",""-0.08%"""
"04/12/2023,""6.8730"",""6.8900"",""6.8901"",""6.8713"","""",""-0.20%"""
"04/11/2023,""6.8866"",""6.8896"",""6.8927"",""6.8825"","""",""0.09%"""
"04/10/2023,""6.8807"",""6.8809"",""6.8823"",""6.8719"","""",""0.18%"""
